"INFANT FORMULA,WYETH-AYERST,SMA,W/IRON,PDR,NOT RECON",5.33,533.0
"INFANT FORMULA,WYETH-AYERST,SMA,W/IRON,RTF",0.66,66.0
"INTERST BRNDS CRP,HOSTESS DING DONGS CHOC SNACK CKE,CRM FILL",4.60,460.0
"INTERSTATE BRANDS CORP,WONDER HAMBURGER ROLLS",2.73,273.0
"ITALIAN SAUSAGE,CKD,PORK",3.23,323.0
"ITALIAN SAUSAGE,RAW,PORK",3.46,346.0
"JACK'S GREAT COMBINATIONS SAUSAGE&PEPPERONI PIZZA,FRZ",2.54,254.0
"JACK'S ORIGINAL PEPPERONI PIZZA,FRZ",2.65,265.0
"JACKFRUIT,CND,SYRUP PK",0.92,92.0
"JACKFRUIT,RAW",0.94,94.0
JAMS AND PRESERVES,2.78,278.0
"JAMS&PRESERVES,APRICOT",2.42,242.0
"JAVA-PLUM,(JAMBOLAN),RAW",0.60,60.0
JELLIES,2.83,283.0
"JENO'S CRISP 'N TASTY COMBINATION PIZZA,SAUSGE&PEPPERONI,FRZ",2.48,248.0
"JENO'S CRISP 'N TASTY PEPPERONI PIZZA,FRZ",2.69,269.0
"JERUSALEM-ARTICHOKES,RAW",0.76,76.0
"JEW'S EAR,(PEPEAO),DRIED",2.98,298.0
"JEW'S EAR,(PEPEAO),RAW",0.25,25.0
"JIMMY DEAN,SAUSAGE BISCUITS,BRKFST SNDWCH,FRZ",4.01,400.6
"JUJUBE,DRIED",2.87,287.0
"JUJUBE,RAW",0.79,79.0
"JUTE,POTHERB,CKD,BLD,DRND,W/SALT",0.37,37.0
"JUTE,POTHERB,CKD,BLD,DRND,WO/SALT",0.37,37.0
"JUTE,POTHERB,RAW",0.34,34.0
"KALE,CKD,BLD,DRND,W/SALT",0.28,28.0
"KALE,CKD,BLD,DRND,WO/SALT",0.28,28.0
"KALE,FROZEN,UNPREPARED",0.28,28.0
"KALE,FRZ,CKD,BLD,DRND,W/SALT",0.30,30.0
"KALE,FRZ,CKD,BLD,DRND,WO/SALT",0.30,30.0
"KALE,RAW",0.50,50.0
"KALE,SCOTCH,CKD,BLD,DRND,W/SALT",0.28,28.0
"KALE,SCOTCH,CKD,BLD,DRND,WO/SALT",0.28,28.0
"KALE,SCOTCH,RAW",0.42,42.0
"KANPYO,(DRIED GOURD STRIPS)",2.58,258.0
"KEEBLER,KEEBLER CHOC GRAHAM SELECTS",4.65,465.0
"KEEBLER,KEEBLER GOLDEN VANILLA WAFERS,ARTIFICIALLY FLAV",4.75,475.1
KELLOGG'S EGGO GOLDEN OAT WAFFLES,1.98,198.0
KELLOGG'S EGGO LOWFAT BLUEBY NUTRI - GRAIN WAFFLES,2.08,208.0
KELLOGG'S EGGO LOWFAT HOMESTYLE WAFFLES,2.36,236.0
KELLOGG'S EGGO LOWFAT NUTRI - GRAIN WAFFLES,2.03,203.0
"KELLOGG'S POP-TARTS PASTRY SWIRLS,APPL CINN DANISH",4.13,413.0
"KELLOGG'S POP-TARTS PASTRY SWIRLS,CHS DANISH",4.07,407.0
"KELLOGG'S POP-TARTS PASTRY SWIRLS,STRAWBY DANISH",4.10,410.0
"KELLOGG,KELLOGG'S EGGO,BANANA BREAD WAFFLES",2.72,272.0
"KELLOGG,KELLOGG'S EGGO,BTTRMLK PANCAKE",2.33,233.0
"KELLOGG,KELLOGG'S LOFAT POP TARTS,BLUEBY",3.69,369.0
"KELLOGG,KELLOGG'S LOFAT POP TARTS,CHY",3.69,369.0
"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD APPL CINN",3.68,368.0
"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD BROWN SUGAR CINN",3.76,376.0
"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD CHOC FUDGE",3.66,366.0
"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD STRAWBY",3.67,367.0
"KELLOGG,KELLOGG'S LOFAT POP TARTS,STRAWBY",3.69,369.0
"KELLOGG,KELLOGG'S NUTRI-GRAIN CRL BARS,MXD BY",3.70,370.0
"KELLOGG,KELLOGG'S POP TARTS,FRSTD WILD WATERMELON",3.88,388.0
"KID CUISINE COSMIC CHICK NUGTS,MAC&CHS,CORN,CHOC PUDD,FRZ ML",2.04,204.0
"KIELBASA,KOLBASSY,PORK,BF,NONFAT DRY MILK",3.10,310.0
"KIWI FRUIT,(CHINESE GOOSEBIES),FRSH,RAW",0.61,61.0
"KIWIFRUIT,(CHINESE GOOSEBIES),HELD IN STORAGE,RAW",0.61,61.0
"KNACKWURST,KNOCKWURST,PORK,BF",3.08,308.0
"KOHLRABI,CKD,BLD,DRND,W/SALT",0.29,29.0
"KOHLRABI,CKD,BLD,DRND,WO/SALT",0.29,29.0
"KOHLRABI,RAW",0.27,27.0
KRAFT BREAKSTONE'S FREE FAT FREE SOUR CRM,0.91,91.0
KRAFT BREAKSTONE'S RED FAT SOUR CRM,1.52,152.0
KRAFT BREYERS LOWFAT STRAWBY YOGURT (1% MILKFAT),0.96,96.0
KRAFT BREYERS LT N' LVLY LOWFAT STR'BERY YOGURT (1% MILKFAT),1.08,108.0
KRAFT BREYERS LT NONFAT STR'BERY YOGURT (W/ASPRT&FRUCT SW'T),0.55,55.0
KRAFT BREYERS SMOTH&CRMY LOWFAT STR'BERY YOGURT (1% MILKFAT),1.02,102.0
KRAFT CHEEZ WHIZ LT PAST PROCESS CHS PRODUCT,2.15,215.0
KRAFT CHEEZ WHIZ PAST PROCESS CHS SAU,2.76,276.0
"KRAFT FOODS,SHAKE 'N' BAKE ORIG RECIPE,COATING FOR PORK,DRY",3.77,376.9
KRAFT FREE SINGLES AMERICAN NONFAT PAST PROCESS CHS PRODUCT,1.48,148.0
"KRAFT MACARONI&CHS DINNER ORIGINAL FLAVOR,UNPREP",3.70,370.0
KRAFT VELVEETA LT RED FAT PAST PROCESS CHS PRODUCT,2.22,222.0
KRAFT VELVEETA PAST PROCESS CHS SPRD,3.03,303.0
"KRAFT,CAPRI SUN ALL NAT JUC DRK FRUIT PUNCH,RTD",0.47,47.0
"KRAFT,CRYSTAL LT SG FR LO CAL SOFT DRK MIX LEMONAD,W/SWN,PDR",2.28,228.0
"KRAFT,CRYSTAL LT SUGAR FREE LO CAL ICED TEA MIX,W/ASPRT,PDR",2.83,283.0
"KRAFT,GENERAL FOODS INT COFFEE SGR&FAT FR LO CAL FRN VN INST",3.63,363.0
"KRAFT,GENERAL FOODS INTRN COFF SGR&FT FR MOCHA FLV INST,W/A",3.37,337.0
"KRAFT,GENERAL FOODS INTRN COFFEE CAFE FRANCAIS FLV INST,PDR",4.80,480.0
"KRAFT,GENERAL FOODS INTRN COFFEE FRENCH VAN FLV INST,PDR",4.63,463.0
"KRAFT,GENERAL FOODS INTRN COFFEE SUISSE MOCHA FLV INST,PDR",4.40,440.0
"KRAFT,JELL-O FAT&SGR FR INST RED CAL PUD&PIE FLNG CHOC,W/A",3.10,310.0
"KRAFT,JELL-O FAT&SGR FR INST RED CAL PUD&PIE FLNG VAN,W/A,PD",3.31,331.0
"KRAFT,JELL-O SGR FR CK&SRVE RED CAL PUD&PIE FLNG CHOC,W/A",3.10,310.0
"KRAFT,JELL-O SGR FR CK&SRVE RED CAL PUD&PIE FLNG VAN,W/A,PDR",3.49,349.0
"KRAFT,JELL-O SGR FR LO CAL GELATIN SNACKS STRAWBY, W/AP",0.08,8.0
"KRAFT,KOOL-AID BURSTS SOFT DRK TROPICAL PUNCH,RTD",0.43,43.0
"KRAFT,KOOL-AID SPLASH SOFT DRK GRAPE BY PUNCH,RTD",0.46,46.0
"KRAFT,KOOL-AID SUGAR SWTND SOFT DRK MIX TROPICAL PUNCH,PDR",3.75,375.0
"KRAFT,KOOL-AID UNSWTND SOFT DRK MIX TROPICAL PUNCH,PDR",1.98,198.0
"KRAFT,STOVE TOP STUFFING MIX CHICK FLAVOR",3.81,381.0
"KRAFT,SUGAR FREE COUNTRY TIME PINK LEMONADE MIX,W/VIT C",2.70,270.0
"KRAFT,SUGAR FREE KOOL-AID MIX,W/ASPRT&VIT C,CHY FLAVOR",2.90,290.0
"KRAFT. COUNTRY TIME LEMONADE MIX,W/VIT C",3.54,354.0
"KRUSTEAZ ALMND POPPYSD MUFF MIX,ARTIFIC FLAV,DRY",4.18,417.5
"KRUSTEAZ BTTRMLK MINI PANCAKES,FRZ,READY TO MICROWAVE",2.15,214.6
"KUMQUATS,RAW",0.63,63.0
"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD",2.56,256.0
"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW",2.29,229.0
"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8""FAT,CKD",2.01,201.0
"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8""FAT,RAW",1.42,142.0
"LAMB,AUS,IMP,FRSH,FAT,CKD",6.39,639.0
"LAMB,AUS,IMP,FRSH,FAT,RAW",6.48,648.0
"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",2.36,236.0
"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,RAW",1.95,195.0
"LAMB,AUS,IMP,FRSH,FORESHANK,LN,1/8""FAT,CKD,BRSD",1.65,165.0
"LAMB,AUS,IMP,FRSH,FORESHANK,LN,1/8""FAT,RAW",1.23,123.0
"LAMB,AUS,IMP,FRSH,LEG,CNTR SLCE,BNE-IN,LN&FT,1/8""FT,CKD,BRLD",2.15,215.0
"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN&FAT,1/8""FAT,RAW",1.95,195.0
"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,CKD,BRLD",1.83,183.0
"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,RAW",1.43,143.0
"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8""FAT,CKD,RSTD",2.31,231.0
"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8""FAT,RAW",2.01,201.0
"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,CKD,RSTD",1.82,182.0
"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,RAW",1.33,133.0
"LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN&FAT,1/8""FAT,RAW",2.08,208.0
"LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN,1/8""FAT,CKD,BRLD",1.88,188.0
"LAMB,AUS,IMP,FRSH,LEG,SIRL CHPS,BNLESS,LN&FT,1/8""FT,CKD,BRLD",2.35,235.0
"LAMB,AUS,IMP,FRSH,LEG,SIRL HALF,BNLESS,LN,1/8""FAT,CKD,RSTD",2.15,215.0
"LAMB,AUS,IMP,FRSH,LEG,SIRL HLF,BNLESS,LN&FT,1/8""FAT,CKD,RSTD",2.81,281.0
"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN CHOPS,BNLESS,LN,1/8""FAT,RAW",1.32,132.0
"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN&FAT,1/8""FAT,RAW",2.54,254.0
"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN,1/8""FAT,RAW",1.38,138.0
"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",2.44,244.0
"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW",2.15,215.0
"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,CKD,RSTD",1.90,190.0
"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,RAW",1.35,135.0
"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,CKD,BRLD",2.19,219.0
"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,RAW",2.03,203.0
"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,CKD,BRLD",1.92,192.0
"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,RAW",1.46,146.0
"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,CKD,RSTD",2.77,277.0
"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,RAW",2.89,289.0
"LAMB,AUS,IMP,FRSH,RIB,LN,1/8""FAT,CKD,RSTD",2.10,210.0
"LAMB,AUS,IMP,FRSH,RIB,LN,1/8""FAT,RAW",1.60,160.0
"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRSD",3.11,311.0
"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN&FAT,1/8""FAT,RAW",2.43,243.0
"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN,1/8""FAT,CKD,BRSD",2.38,238.0
"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN,1/8""FAT,RAW",1.37,137.0
"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN&FAT,1/8""FAT,CKD,BRLD",2.91,291.0
"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN&FAT,1/8""FAT,RAW",2.62,262.0
"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN,1/8""FAT,CKD,BRLD",2.31,231.0
"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN,1/8""FAT,RAW",1.64,164.0
"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD",2.96,296.0
"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW",2.56,256.0
"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN,1/8""FAT,CKD",2.33,233.0
"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN,1/8""FAT,RAW",1.55,155.0
"LAMB,DOM,COMP OF RTL CUTS,FAT,1/4""FAT,CHOIC,CKD",5.86,586.0
"LAMB,DOM,COMP OF RTL CUTS,FAT,1/4""FAT,CHOIC,RAW",6.65,665.0
"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,CKD",2.94,294.0
"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,RAW",2.67,267.0
"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",2.71,271.0
"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",2.43,243.0
"LAMB,DOM,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,CKD",2.06,206.0
"LAMB,DOM,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,RAW",1.34,134.0
"LAMB,DOM,CUBED FOR STEW (LEG&SHLDR),LN,1/4""FAT,CKD,BRLD",1.86,186.0
"LAMB,DOM,CUBED FOR STEW (LEG&SHLDR),LN,1/4""FAT,CKD,BRSD",2.23,223.0
"LAMB,DOM,CUBED FOR STEW OR KABOB (LEG&SHLDR),LN,1/4""FAT,RAW",1.34,134.0
"LAMB,DOM,FORESHANK,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",2.43,243.0
"LAMB,DOM,FORESHANK,LN&FAT,1/4""FAT,CHOIC,RAW",2.01,201.0
"LAMB,DOM,FORESHANK,LN&FAT,1/8""FAT,CHOIC,RAW",2.01,201.0
"LAMB,DOM,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",2.43,243.0
"LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,CKD,BRSD",1.87,187.0
"LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,RAW",1.20,120.0
"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",2.25,225.0
"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/4""FAT,CHOIC,RAW",2.01,201.0
"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",2.17,217.0
"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/8""FAT,CHOIC,RAW",1.85,185.0
"LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,CKD,RSTD",1.80,180.0
"LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,RAW",1.25,125.0
"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",2.92,292.0
"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,RAW",2.72,272.0
"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",2.84,284.0
"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/8""FAT,CHOIC,RAW",2.61,261.0
"LAMB,DOM,LEG,SIRLOIN HALF,LN,1/4""FAT,CHOIC,CKD,RSTD",2.04,204.0
"LAMB,DOM,LEG,SIRLOIN HALF,LN,1/4""FAT,CHOIC,RAW",1.34,134.0
"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",2.58,258.0
"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/4""FAT,CHOIC,RAW",2.30,230.0
"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",2.42,242.0
"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CHOIC,RAW",2.09,209.0
"LAMB,DOM,LEG,WHL (SHK&SIRL),LN,1/4""FAT,CHOIC,CKD,RSTD",1.91,191.0
"LAMB,DOM,LEG,WHL (SHK&SIRL),LN,1/4""FAT,CHOIC,RAW",1.28,128.0
"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",3.16,316.0
"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",3.09,309.0
"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,RAW",3.10,310.0
"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",2.97,297.0
"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",2.90,290.0
"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,RAW",2.79,279.0
"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,CKD,BRLD",2.16,216.0
"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,CKD,RSTD",2.02,202.0
"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,RAW",1.43,143.0
"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",3.61,361.0
"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",3.59,359.0
"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,RAW",3.72,372.0
"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",3.40,340.0
"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",3.41,341.0
"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,RAW",3.42,342.0
"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,CKD,BRLD",2.35,235.0
"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,CKD,RSTD",2.32,232.0
"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,RAW",1.69,169.0
"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",2.81,281.0
"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",3.46,346.0
"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",2.79,279.0
"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,RAW",2.60,260.0
"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",3.37,337.0
"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RAW",2.44,244.0
"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RSTD",2.67,267.0
"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRLD",2.69,269.0
"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,BRLD",2.00,200.0
"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,BRSD",2.79,279.0
"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,RSTD",1.92,192.0
"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,RAW",1.32,132.0
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",2.78,278.0
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",3.45,345.0
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",2.81,281.0
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,RAW",2.59,259.0
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",2.67,267.0
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",3.39,339.0
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",2.70,270.0
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,RAW",2.44,244.0
"LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,CKD,BRLD",2.11,211.0
"LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,CKD,BRSD",2.88,288.0
"LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,CKD,RSTD",2.09,209.0
"LAMB,DOM,SHLDR,BLADE,LN,1/4""FAT,CHOIC,RAW",1.51,151.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",2.78,278.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",3.44,344.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",2.76,276.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,RAW",2.64,264.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",2.68,268.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",3.38,338.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",2.69,269.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,RAW",2.44,244.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,BRLD",2.10,210.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,BRSD",2.83,283.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,RSTD",2.04,204.0
"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,RAW",1.44,144.0
"LAMB,GROUND,CKD,BRLD",2.83,283.0
"LAMB,GROUND,RAW",2.82,282.0
"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,FAT,CKD",5.86,586.0
"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,FAT,RAW",6.40,640.0
"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD",2.70,270.0
"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW",2.32,232.0
"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,CKD",3.05,305.0
"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,RAW",2.77,277.0
"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN,CKD",2.06,206.0
"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN,RAW",1.28,128.0
"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD",2.58,258.0
"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,RAW",2.23,223.0
"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,CKD,BRSD",2.58,258.0
"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,RAW",2.23,223.0
"LAMB,NZ,IMP,FRZ,FORESHANK,LN,CKD,BRSD",1.86,186.0
"LAMB,NZ,IMP,FRZ,FORESHANK,LN,RAW",1.18,118.0
"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",2.34,234.0
"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW",2.01,201.0
"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,CKD,RSTD",2.46,246.0
"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,RAW",2.16,216.0
"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN,CKD,RSTD",1.81,181.0
"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN,RAW",1.23,123.0
"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,CKD,BRLD",2.96,296.0
"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,RAW",2.73,273.0
"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,CKD,BRLD",3.15,315.0
"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,RAW",3.03,303.0
"LAMB,NZ,IMP,FRZ,LOIN,LN,CKD,BRLD",1.99,199.0
"LAMB,NZ,IMP,FRZ,LOIN,LN,RAW",1.30,130.0
"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8""FAT,CKD,RSTD",3.17,317.0
"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8""FAT,RAW",3.11,311.0
"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,CKD,RSTD",3.40,340.0
"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,RAW",3.46,346.0
"LAMB,NZ,IMP,FRZ,RIB,LN,CKD,RSTD",1.96,196.0
"LAMB,NZ,IMP,FRZ,RIB,LN,RAW",1.42,142.0
"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD,BRSD",3.42,342.0
"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW",2.51,251.0
"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,BRSD",3.57,357.0
